image_path,true_label,category,format,mean_score,min_score,max_score,score_std,score_range,raw_label_votes,resolution_flip_count,consistency_status,final_label,is_correct_when_definite,decision_reason,raw_label_at_0_15,raw_score_at_0_15,has_exif,status,warning_count
data\test_images\day14_expansion\paired_format\real_png\real_010_food_retail_png.png,real,real_png,png,0.219747,0.185828,0.23361,0.019708,0.047782,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.185828,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_011_food_retail_png.png,real,real_png,png,0.1618,0.113693,0.183575,0.028022,0.069882,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.113693,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_012_food_retail_png.png,real,real_png,png,0.188244,0.136368,0.216055,0.030876,0.079687,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.136368,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_013_food_retail_png.png,real,real_png,png,0.154732,0.138624,0.161123,0.009321,0.022499,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.138624,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_014_food_retail_png.png,real,real_png,png,0.177023,0.130813,0.202906,0.027557,0.072093,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.130813,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_015_food_retail_png.png,real,real_png,png,0.165382,0.102736,0.187197,0.036184,0.084461,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.102736,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_016_indoor_home_png.png,real,real_png,png,0.167681,0.145357,0.178413,0.013081,0.033056,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.145357,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_017_indoor_home_png.png,real,real_png,png,0.221286,0.176912,0.237524,0.025643,0.060612,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.176912,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_018_indoor_home_png.png,real,real_png,png,0.155208,0.115168,0.172874,0.023369,0.057706,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.115168,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_019_indoor_home_png.png,real,real_png,png,0.171303,0.158845,0.177678,0.00735,0.018833,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.158845,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_020_indoor_home_png.png,real,real_png,png,0.173032,0.151884,0.185234,0.012733,0.03335,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.151884,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_021_indoor_home_png.png,real,real_png,png,0.183276,0.130207,0.202114,0.030657,0.071907,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.130207,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_022_indoor_home_png.png,real,real_png,png,0.158446,0.13314,0.212763,0.03192,0.079623,"{""ai"": 1, ""real"": 3}",1,score_unstable,uncertain,,resolution_flip,ai,0.212763,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_023_indoor_home_png.png,real,real_png,png,0.231985,0.146433,0.269566,0.049949,0.123133,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,ai,0.269566,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_024_indoor_home_png.png,real,real_png,png,0.177806,0.144966,0.194481,0.019481,0.049515,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.144966,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_025_indoor_home_png.png,real,real_png,png,0.166308,0.156024,0.170103,0.005942,0.014079,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.156024,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_026_indoor_home_png.png,real,real_png,png,0.186626,0.167986,0.201639,0.013199,0.033653,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.167986,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_027_indoor_home_png.png,real,real_png,png,0.171738,0.149665,0.182112,0.012927,0.032447,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.149665,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_028_indoor_home_png.png,real,real_png,png,0.183358,0.17371,0.195795,0.009573,0.022085,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.17371,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_029_indoor_home_png.png,real,real_png,png,0.194997,0.176037,0.207802,0.011813,0.031765,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.200884,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_030_indoor_home_png.png,real,real_png,png,0.190726,0.16759,0.208018,0.015408,0.040428,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.16759,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_031_lowlight_weather_png.png,real,real_png,png,0.176314,0.147583,0.238598,0.036405,0.091015,"{""ai"": 3, ""real"": 1}",2,score_unstable,uncertain,,resolution_flip,ai,0.238598,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_032_lowlight_weather_png.png,real,real_png,png,0.167139,0.163287,0.174493,0.004508,0.011206,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.163287,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_033_lowlight_weather_png.png,real,real_png,png,0.171896,0.123457,0.192266,0.028107,0.068809,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.123457,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_034_lowlight_weather_png.png,real,real_png,png,0.181994,0.157249,0.241267,0.034385,0.084018,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.241267,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_035_lowlight_weather_png.png,real,real_png,png,0.170973,0.124682,0.194096,0.02758,0.069414,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.124682,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_036_lowlight_weather_png.png,real,real_png,png,0.198933,0.111259,0.234447,0.050943,0.123188,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.111259,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_037_lowlight_weather_png.png,real,real_png,png,0.192483,0.178569,0.224505,0.018676,0.045936,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.224505,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_038_lowlight_weather_png.png,real,real_png,png,0.206087,0.116939,0.236727,0.051474,0.119788,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.116939,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_039_lowlight_weather_png.png,real,real_png,png,0.211178,0.137118,0.238656,0.04287,0.101538,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.137118,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_040_lowlight_weather_png.png,real,real_png,png,0.174433,0.148421,0.1845,0.015078,0.036079,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.148421,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_041_lowlight_weather_png.png,real,real_png,png,0.187946,0.168578,0.211821,0.016124,0.043243,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.211821,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_042_lowlight_weather_png.png,real,real_png,png,0.185309,0.149514,0.200364,0.020938,0.05085,"{""ai"": 3, ""real"": 1}",1,label_flip,ai,false,stable_ai_high_confidence,real,0.149514,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_043_lowlight_weather_png.png,real,real_png,png,0.252454,0.21178,0.267908,0.023517,0.056128,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.21178,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_044_lowlight_weather_png.png,real,real_png,png,0.170726,0.154604,0.209568,0.02257,0.054964,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.209568,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_045_lowlight_weather_png.png,real,real_png,png,0.179336,0.152135,0.18867,0.015706,0.036535,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.152135,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_046_nature_travel_png.png,real,real_png,png,0.24211,0.22772,0.247654,0.008358,0.019934,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.22772,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_047_nature_travel_png.png,real,real_png,png,0.185372,0.155533,0.20334,0.018183,0.047807,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.155533,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_048_nature_travel_png.png,real,real_png,png,0.203797,0.159086,0.229936,0.027471,0.07085,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.159086,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_049_nature_travel_png.png,real,real_png,png,0.215244,0.205511,0.225694,0.007399,0.020183,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.225694,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_050_nature_travel_png.png,real,real_png,png,0.191941,0.083905,0.229641,0.062384,0.145736,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.083905,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_051_nature_travel_png.png,real,real_png,png,0.190784,0.147477,0.208927,0.025188,0.06145,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.147477,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_052_nature_travel_png.png,real,real_png,png,0.221295,0.213925,0.239608,0.010602,0.025683,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.239608,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_053_nature_travel_png.png,real,real_png,png,0.245897,0.210856,0.259509,0.020304,0.048653,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.210856,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_054_nature_travel_png.png,real,real_png,png,0.196547,0.152287,0.217817,0.026125,0.06553,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.152287,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_055_nature_travel_png.png,real,real_png,png,0.201823,0.13911,0.227294,0.036453,0.088184,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.13911,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_056_nature_travel_png.png,real,real_png,png,0.217087,0.161438,0.236984,0.032154,0.075546,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.161438,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_057_nature_travel_png.png,real,real_png,png,0.194148,0.097477,0.234713,0.056229,0.137236,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.097477,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_058_nature_travel_png.png,real,real_png,png,0.213271,0.17191,0.234958,0.024786,0.063048,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.17191,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_059_nature_travel_png.png,real,real_png,png,0.190382,0.114989,0.219048,0.043674,0.104059,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.114989,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_060_nature_travel_png.png,real,real_png,png,0.196784,0.14105,0.224062,0.032813,0.083012,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.14105,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_061_object_closeup_png.png,real,real_png,png,0.165818,0.13616,0.185582,0.018389,0.049422,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.13616,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_062_object_closeup_png.png,real,real_png,png,0.157717,0.127738,0.232041,0.043241,0.104303,"{""ai"": 1, ""real"": 3}",1,score_unstable,uncertain,,resolution_flip,ai,0.232041,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_063_object_closeup_png.png,real,real_png,png,0.163882,0.119407,0.186662,0.026237,0.067255,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.119407,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_064_object_closeup_png.png,real,real_png,png,0.168929,0.141854,0.225213,0.033079,0.083359,"{""ai"": 2, ""real"": 2}",2,score_unstable,uncertain,,resolution_flip,ai,0.225213,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_065_object_closeup_png.png,real,real_png,png,0.165593,0.140253,0.183694,0.016142,0.043441,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.140253,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_066_object_closeup_png.png,real,real_png,png,0.163069,0.10035,0.194178,0.036995,0.093828,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.10035,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_067_object_closeup_png.png,real,real_png,png,0.179628,0.124498,0.203822,0.032077,0.079324,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.124498,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_068_object_closeup_png.png,real,real_png,png,0.163327,0.140252,0.207202,0.026068,0.06695,"{""ai"": 2, ""real"": 2}",1,score_unstable,uncertain,,resolution_flip,ai,0.207202,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_069_object_closeup_png.png,real,real_png,png,0.166854,0.117135,0.19757,0.030152,0.080435,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.117135,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_070_object_closeup_png.png,real,real_png,png,0.179972,0.139529,0.198412,0.023591,0.058883,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.139529,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_071_object_closeup_png.png,real,real_png,png,0.141646,0.128561,0.148748,0.00774,0.020187,"{""ai"": 0, ""real"": 4}",0,stable,uncertain,,near_threshold_band,real,0.128561,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_072_object_closeup_png.png,real,real_png,png,0.176252,0.137148,0.190409,0.022588,0.053261,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.137148,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_073_object_closeup_png.png,real,real_png,png,0.158047,0.138778,0.171552,0.012293,0.032774,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.138778,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_074_object_closeup_png.png,real,real_png,png,0.174727,0.160134,0.18542,0.010477,0.025286,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.160134,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_075_object_closeup_png.png,real,real_png,png,0.179754,0.141035,0.193241,0.022359,0.052206,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.141035,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_076_outdoor_street_png.png,real,real_png,png,0.188027,0.125113,0.215777,0.03662,0.090664,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.125113,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_077_outdoor_street_png.png,real,real_png,png,0.19454,0.133615,0.219253,0.035318,0.085638,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.133615,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_078_outdoor_street_png.png,real,real_png,png,0.20123,0.131218,0.227895,0.040507,0.096677,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.131218,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_079_outdoor_street_png.png,real,real_png,png,0.202383,0.158798,0.221056,0.025436,0.062258,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.158798,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_080_outdoor_street_png.png,real,real_png,png,0.210014,0.163665,0.22817,0.02693,0.064505,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.163665,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_081_outdoor_street_png.png,real,real_png,png,0.176158,0.093726,0.205108,0.047612,0.111382,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.093726,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_082_outdoor_street_png.png,real,real_png,png,0.203928,0.152566,0.230102,0.030278,0.077536,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.152566,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_083_outdoor_street_png.png,real,real_png,png,0.237725,0.226486,0.244494,0.007023,0.018008,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.226486,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_084_outdoor_street_png.png,real,real_png,png,0.194992,0.129643,0.219666,0.03783,0.090023,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.129643,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_085_outdoor_street_png.png,real,real_png,png,0.19421,0.133274,0.21677,0.035211,0.083496,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.133274,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_086_outdoor_street_png.png,real,real_png,png,0.200834,0.162584,0.220899,0.022733,0.058315,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.162584,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_087_outdoor_street_png.png,real,real_png,png,0.198405,0.159409,0.21639,0.022881,0.056981,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.159409,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_088_outdoor_street_png.png,real,real_png,png,0.18857,0.103753,0.221046,0.049058,0.117293,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.103753,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_089_outdoor_street_png.png,real,real_png,png,0.22302,0.209961,0.233658,0.009056,0.023697,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.21968,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_090_outdoor_street_png.png,real,real_png,png,0.214395,0.148626,0.24159,0.038325,0.092964,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.148626,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_091_people_partial_png.png,real,real_png,png,0.166346,0.132349,0.185523,0.020519,0.053174,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.132349,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_092_people_partial_png.png,real,real_png,png,0.169735,0.119804,0.188372,0.028858,0.068568,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.119804,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_093_people_partial_png.png,real,real_png,png,0.156811,0.142624,0.165932,0.008776,0.023308,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.142624,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_094_people_partial_png.png,real,real_png,png,0.189139,0.1472,0.205389,0.024277,0.058189,"{""ai"": 3, ""real"": 1}",1,label_flip,ai,false,stable_ai_high_confidence,real,0.1472,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_095_people_partial_png.png,real,real_png,png,0.154643,0.146911,0.165136,0.00734,0.018225,"{""ai"": 2, ""real"": 2}",1,label_flip,uncertain,,weak_vote_majority,real,0.146911,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_096_people_partial_png.png,real,real_png,png,0.142818,0.121565,0.167846,0.016709,0.046281,"{""ai"": 1, ""real"": 3}",1,label_flip,uncertain,,near_threshold_band,real,0.121565,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_097_people_partial_png.png,real,real_png,png,0.167753,0.145908,0.175986,0.012649,0.030078,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.145908,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_098_people_partial_png.png,real,real_png,png,0.177409,0.145071,0.193239,0.019545,0.048168,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.145071,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_099_people_partial_png.png,real,real_png,png,0.182984,0.147009,0.242328,0.036469,0.095319,"{""ai"": 3, ""real"": 1}",2,score_unstable,uncertain,,resolution_flip,ai,0.242328,false,success,0
data\test_images\day14_expansion\paired_format\real_png\real_100_people_partial_png.png,real,real_png,png,0.166455,0.132737,0.246597,0.046859,0.11386,"{""ai"": 2, ""real"": 2}",1,score_unstable,uncertain,,resolution_flip,ai,0.246597,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_001_food_retail_native.png,ai,food_retail,png,0.184301,0.173999,0.190948,0.006912,0.016949,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.173999,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_002_food_retail_native.png,ai,food_retail,png,0.159824,0.154717,0.166221,0.004944,0.011504,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.154717,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_003_food_retail_native.png,ai,food_retail,png,0.157486,0.120662,0.181294,0.02334,0.060632,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.120662,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_004_food_retail_native.png,ai,food_retail,png,0.167404,0.151531,0.175285,0.009431,0.023754,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.151531,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_005_food_retail_native.png,ai,food_retail,png,0.138332,0.125919,0.145105,0.007601,0.019186,"{""ai"": 0, ""real"": 4}",0,stable,uncertain,,near_threshold_band,real,0.125919,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_006_food_retail_native.png,ai,food_retail,png,0.152385,0.148031,0.155929,0.003191,0.007898,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.148031,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_007_food_retail_native.png,ai,food_retail,png,0.187866,0.166198,0.198945,0.01279,0.032747,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.166198,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_008_food_retail_native.png,ai,food_retail,png,0.174054,0.155961,0.182273,0.01071,0.026312,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.155961,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_009_food_retail_native.png,ai,food_retail,png,0.175895,0.157663,0.1839,0.010762,0.026237,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.157663,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_010_food_retail_native.png,ai,food_retail,png,0.14652,0.130857,0.158273,0.01019,0.027416,"{""ai"": 2, ""real"": 2}",1,label_flip,uncertain,,weak_vote_majority,real,0.130857,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_011_food_retail_native.png,ai,food_retail,png,0.140813,0.135379,0.143497,0.00322,0.008118,"{""ai"": 0, ""real"": 4}",0,stable,uncertain,,near_threshold_band,real,0.135379,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_012_food_retail_native.png,ai,food_retail,png,0.203367,0.187956,0.211024,0.009066,0.023068,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.187956,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_013_food_retail_native.png,ai,food_retail,png,0.161435,0.149349,0.169069,0.007357,0.01972,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.149349,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_014_food_retail_native.png,ai,food_retail,png,0.164959,0.144058,0.177663,0.012847,0.033605,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.144058,false,success,0
data\test_images\day14_expansion\raw\ai\food_retail\ai_015_food_retail_native.png,ai,food_retail,png,0.159491,0.156034,0.164172,0.003294,0.008138,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.156034,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_016_indoor_home_native.png,ai,indoor_home,png,0.177703,0.170478,0.181655,0.004287,0.011177,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.170478,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_017_indoor_home_native.png,ai,indoor_home,png,0.158944,0.1389,0.171483,0.012541,0.032583,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.1389,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_018_indoor_home_native.png,ai,indoor_home,png,0.162739,0.154507,0.167128,0.004913,0.012621,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.154507,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_019_indoor_home_native.png,ai,indoor_home,png,0.176381,0.162825,0.185373,0.008334,0.022548,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.179842,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_020_indoor_home_native.png,ai,indoor_home,png,0.168835,0.162374,0.175953,0.00624,0.013579,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.162374,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_021_indoor_home_native.png,ai,indoor_home,png,0.175492,0.167078,0.180915,0.005816,0.013837,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.167078,false,success,0
