image_id,label,scene_type,variant,current_filename,current_format,resolution_type,score,final_label,source_difficulty,source_difficulty_source,source_difficulty_reason,variant_difficulty,variant_difficulty_source,variant_difficulty_reason,review_reason,stability_issue_type,needs_manual_review,source_path
real_039,real,lowlight_weather,png_long768,real_039_lowlight_weather_png_long768.png,png,long768,0.238101,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_039_lowlight_weather_png_long768.png
real_039,real,lowlight_weather,png_long512,real_039_lowlight_weather_png_long512.png,png,long512,0.238656,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_039_lowlight_weather_png_long512.png
real_039,real,lowlight_weather,jpg_q95_long1024,real_039_lowlight_weather_jpg_q95_long1024.jpg,jpg,long1024,0.231467,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_039_lowlight_weather_jpg_q95_long1024.jpg
real_039,real,lowlight_weather,jpg_q95_long768,real_039_lowlight_weather_jpg_q95_long768.jpg,jpg,long768,0.238749,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_039_lowlight_weather_jpg_q95_long768.jpg
real_039,real,lowlight_weather,jpg_q95_long512,real_039_lowlight_weather_jpg_q95_long512.jpg,jpg,long512,0.239423,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_039_lowlight_weather_jpg_q95_long512.jpg
real_040,real,lowlight_weather,png_long1024,real_040_lowlight_weather_png_long1024.png,png,long1024,0.183870,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_040_lowlight_weather_png_long1024.png
real_040,real,lowlight_weather,png_long768,real_040_lowlight_weather_png_long768.png,png,long768,0.184500,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_040_lowlight_weather_png_long768.png
real_040,real,lowlight_weather,png_long512,real_040_lowlight_weather_png_long512.png,png,long512,0.180942,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_040_lowlight_weather_png_long512.png
real_040,real,lowlight_weather,jpg_q95_long1024,real_040_lowlight_weather_jpg_q95_long1024.jpg,jpg,long1024,0.184348,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_040_lowlight_weather_jpg_q95_long1024.jpg
real_040,real,lowlight_weather,jpg_q95_long768,real_040_lowlight_weather_jpg_q95_long768.jpg,jpg,long768,0.185459,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_040_lowlight_weather_jpg_q95_long768.jpg
real_040,real,lowlight_weather,jpg_q95_long512,real_040_lowlight_weather_jpg_q95_long512.jpg,jpg,long512,0.182342,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_040_lowlight_weather_jpg_q95_long512.jpg
real_041,real,lowlight_weather,png_long1024,real_041_lowlight_weather_png_long1024.png,png,long1024,0.168578,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_041_lowlight_weather_png_long1024.png
real_041,real,lowlight_weather,png_long768,real_041_lowlight_weather_png_long768.png,png,long768,0.179187,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_041_lowlight_weather_png_long768.png
real_041,real,lowlight_weather,png_long512,real_041_lowlight_weather_png_long512.png,png,long512,0.192196,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_041_lowlight_weather_png_long512.png
real_041,real,lowlight_weather,jpg_q95_long1024,real_041_lowlight_weather_jpg_q95_long1024.jpg,jpg,long1024,0.170164,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_041_lowlight_weather_jpg_q95_long1024.jpg
real_041,real,lowlight_weather,jpg_q95_long768,real_041_lowlight_weather_jpg_q95_long768.jpg,jpg,long768,0.181300,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_041_lowlight_weather_jpg_q95_long768.jpg
real_041,real,lowlight_weather,jpg_q95_long512,real_041_lowlight_weather_jpg_q95_long512.jpg,jpg,long512,0.194643,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_041_lowlight_weather_jpg_q95_long512.jpg
real_042,real,lowlight_weather,png_long1024,real_042_lowlight_weather_png_long1024.png,png,long1024,0.191764,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_042_lowlight_weather_png_long1024.png
real_042,real,lowlight_weather,png_long768,real_042_lowlight_weather_png_long768.png,png,long768,0.199593,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_042_lowlight_weather_png_long768.png
real_042,real,lowlight_weather,png_long512,real_042_lowlight_weather_png_long512.png,png,long512,0.200364,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_042_lowlight_weather_png_long512.png
real_042,real,lowlight_weather,jpg_q95_long1024,real_042_lowlight_weather_jpg_q95_long1024.jpg,jpg,long1024,0.193176,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_042_lowlight_weather_jpg_q95_long1024.jpg
real_042,real,lowlight_weather,jpg_q95_long768,real_042_lowlight_weather_jpg_q95_long768.jpg,jpg,long768,0.201137,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_042_lowlight_weather_jpg_q95_long768.jpg
real_042,real,lowlight_weather,jpg_q95_long512,real_042_lowlight_weather_jpg_q95_long512.jpg,jpg,long512,0.202117,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_042_lowlight_weather_jpg_q95_long512.jpg
real_043,real,lowlight_weather,png_long1024,real_043_lowlight_weather_png_long1024.png,png,long1024,0.264360,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_043_lowlight_weather_png_long1024.png
real_043,real,lowlight_weather,png_long768,real_043_lowlight_weather_png_long768.png,png,long768,0.267908,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_043_lowlight_weather_png_long768.png
real_043,real,lowlight_weather,png_long512,real_043_lowlight_weather_png_long512.png,png,long512,0.265767,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_043_lowlight_weather_png_long512.png
real_043,real,lowlight_weather,jpg_q95_long1024,real_043_lowlight_weather_jpg_q95_long1024.jpg,jpg,long1024,0.264156,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_043_lowlight_weather_jpg_q95_long1024.jpg
real_043,real,lowlight_weather,jpg_q95_long768,real_043_lowlight_weather_jpg_q95_long768.jpg,jpg,long768,0.267939,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_043_lowlight_weather_jpg_q95_long768.jpg
real_043,real,lowlight_weather,jpg_q95_long512,real_043_lowlight_weather_jpg_q95_long512.jpg,jpg,long512,0.266044,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_043_lowlight_weather_jpg_q95_long512.jpg
real_044,real,lowlight_weather,png_long1024,real_044_lowlight_weather_png_long1024.png,png,long1024,0.154604,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_044_lowlight_weather_png_long1024.png
real_044,real,lowlight_weather,png_long768,real_044_lowlight_weather_png_long768.png,png,long768,0.157032,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_044_lowlight_weather_png_long768.png
real_044,real,lowlight_weather,png_long512,real_044_lowlight_weather_png_long512.png,png,long512,0.161698,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_044_lowlight_weather_png_long512.png
real_044,real,lowlight_weather,jpg_q95_long1024,real_044_lowlight_weather_jpg_q95_long1024.jpg,jpg,long1024,0.151801,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_044_lowlight_weather_jpg_q95_long1024.jpg
real_044,real,lowlight_weather,jpg_q95_long768,real_044_lowlight_weather_jpg_q95_long768.jpg,jpg,long768,0.156617,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_044_lowlight_weather_jpg_q95_long768.jpg
real_044,real,lowlight_weather,jpg_q95_long512,real_044_lowlight_weather_jpg_q95_long512.jpg,jpg,long512,0.162816,uncertain,hard,baseline_error,Real native image predicted as AI.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_044_lowlight_weather_jpg_q95_long512.jpg
real_045,real,lowlight_weather,png_long1024,real_045_lowlight_weather_png_long1024.png,png,long1024,0.188670,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_045_lowlight_weather_png_long1024.png
real_045,real,lowlight_weather,png_long768,real_045_lowlight_weather_png_long768.png,png,long768,0.188093,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_045_lowlight_weather_png_long768.png
real_045,real,lowlight_weather,png_long512,real_045_lowlight_weather_png_long512.png,png,long512,0.188445,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_045_lowlight_weather_png_long512.png
real_045,real,lowlight_weather,jpg_q95_long1024,real_045_lowlight_weather_jpg_q95_long1024.jpg,jpg,long1024,0.189793,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_045_lowlight_weather_jpg_q95_long1024.jpg
real_045,real,lowlight_weather,jpg_q95_long768,real_045_lowlight_weather_jpg_q95_long768.jpg,jpg,long768,0.189363,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_045_lowlight_weather_jpg_q95_long768.jpg
real_045,real,lowlight_weather,jpg_q95_long512,real_045_lowlight_weather_jpg_q95_long512.jpg,jpg,long512,0.189995,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_045_lowlight_weather_jpg_q95_long512.jpg
real_046,real,nature_travel,png_long1024,real_046_nature_travel_png_long1024.png,png,long1024,0.247654,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_046_nature_travel_png_long1024.png
real_046,real,nature_travel,png_long768,real_046_nature_travel_png_long768.png,png,long768,0.247652,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_046_nature_travel_png_long768.png
real_046,real,nature_travel,png_long512,real_046_nature_travel_png_long512.png,png,long512,0.245415,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_046_nature_travel_png_long512.png
real_046,real,nature_travel,jpg_q95_long1024,real_046_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.248388,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_046_nature_travel_jpg_q95_long1024.jpg
real_046,real,nature_travel,jpg_q95_long768,real_046_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.248370,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_046_nature_travel_jpg_q95_long768.jpg
real_046,real,nature_travel,jpg_q95_long512,real_046_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.246123,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_046_nature_travel_jpg_q95_long512.jpg
real_047,real,nature_travel,png_long1024,real_047_nature_travel_png_long1024.png,png,long1024,0.203340,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_047_nature_travel_png_long1024.png
real_047,real,nature_travel,png_long768,real_047_nature_travel_png_long768.png,png,long768,0.195709,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_047_nature_travel_png_long768.png
real_047,real,nature_travel,png_long512,real_047_nature_travel_png_long512.png,png,long512,0.186908,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_047_nature_travel_png_long512.png
real_047,real,nature_travel,jpg_q95_long1024,real_047_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.206608,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_047_nature_travel_jpg_q95_long1024.jpg
real_047,real,nature_travel,jpg_q95_long768,real_047_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.198908,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_047_nature_travel_jpg_q95_long768.jpg
real_047,real,nature_travel,jpg_q95_long512,real_047_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.189967,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_047_nature_travel_jpg_q95_long512.jpg
real_048,real,nature_travel,png_long1024,real_048_nature_travel_png_long1024.png,png,long1024,0.229936,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_048_nature_travel_png_long1024.png
real_048,real,nature_travel,png_long768,real_048_nature_travel_png_long768.png,png,long768,0.222133,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_048_nature_travel_png_long768.png
real_048,real,nature_travel,png_long512,real_048_nature_travel_png_long512.png,png,long512,0.204033,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_048_nature_travel_png_long512.png
real_048,real,nature_travel,jpg_q95_long1024,real_048_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.232266,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_048_nature_travel_jpg_q95_long1024.jpg
real_048,real,nature_travel,jpg_q95_long768,real_048_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.224632,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_048_nature_travel_jpg_q95_long768.jpg
real_048,real,nature_travel,jpg_q95_long512,real_048_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.206966,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_048_nature_travel_jpg_q95_long512.jpg
real_049,real,nature_travel,png_long1024,real_049_nature_travel_png_long1024.png,png,long1024,0.217603,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_049_nature_travel_png_long1024.png
real_049,real,nature_travel,png_long768,real_049_nature_travel_png_long768.png,png,long768,0.212166,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_049_nature_travel_png_long768.png
real_049,real,nature_travel,png_long512,real_049_nature_travel_png_long512.png,png,long512,0.205511,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_049_nature_travel_png_long512.png
real_049,real,nature_travel,jpg_q95_long1024,real_049_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.219370,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_049_nature_travel_jpg_q95_long1024.jpg
real_049,real,nature_travel,jpg_q95_long768,real_049_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.214026,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_049_nature_travel_jpg_q95_long768.jpg
real_049,real,nature_travel,jpg_q95_long512,real_049_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.207540,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_049_nature_travel_jpg_q95_long512.jpg
real_050,real,nature_travel,png_long1024,real_050_nature_travel_png_long1024.png,png,long1024,0.227626,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_050_nature_travel_png_long1024.png
real_050,real,nature_travel,png_long768,real_050_nature_travel_png_long768.png,png,long768,0.229641,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_050_nature_travel_png_long768.png
real_050,real,nature_travel,png_long512,real_050_nature_travel_png_long512.png,png,long512,0.226592,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_050_nature_travel_png_long512.png
real_050,real,nature_travel,jpg_q95_long1024,real_050_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.228555,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_050_nature_travel_jpg_q95_long1024.jpg
real_050,real,nature_travel,jpg_q95_long768,real_050_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.230533,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_050_nature_travel_jpg_q95_long768.jpg
real_050,real,nature_travel,jpg_q95_long512,real_050_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.227557,ai,hard,stability_flip,Real image label changed across format or resolution variants.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_050_nature_travel_jpg_q95_long512.jpg
real_051,real,nature_travel,png_long1024,real_051_nature_travel_png_long1024.png,png,long1024,0.208927,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_051_nature_travel_png_long1024.png
real_051,real,nature_travel,png_long768,real_051_nature_travel_png_long768.png,png,long768,0.206233,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_051_nature_travel_png_long768.png
real_051,real,nature_travel,png_long512,real_051_nature_travel_png_long512.png,png,long512,0.200497,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_051_nature_travel_png_long512.png
real_051,real,nature_travel,jpg_q95_long1024,real_051_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.209683,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\real_051_nature_travel_jpg_q95_long1024.jpg
real_051,real,nature_travel,jpg_q95_long768,real_051_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.206994,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\real_051_nature_travel_jpg_q95_long768.jpg
real_051,real,nature_travel,jpg_q95_long512,real_051_nature_travel_jpg_q95_long512.jpg,jpg,long512,0.201275,ai,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\real_051_nature_travel_jpg_q95_long512.jpg
real_052,real,nature_travel,png_long1024,real_052_nature_travel_png_long1024.png,png,long1024,0.215713,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_052_nature_travel_png_long1024.png
real_052,real,nature_travel,png_long768,real_052_nature_travel_png_long768.png,png,long768,0.215932,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_052_nature_travel_png_long768.png
real_052,real,nature_travel,png_long512,real_052_nature_travel_png_long512.png,png,long512,0.213925,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_512\real_052_nature_travel_png_long512.png
real_052,real,nature_travel,jpg_q95_long1024,real_052_nature_travel_jpg_q95_long1024.jpg,jpg,long1024,0.217002,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\real_052_nature_travel_jpg_q95_long1024.jpg
real_052,real,nature_travel,jpg_q95_long768,real_052_nature_travel_jpg_q95_long768.jpg,jpg,long768,0.217105,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\resolution_control\long_768\real_052_nature_travel_jpg_q95_long768.jpg
